NAME,MEDIAN_INCOME,BACHELORS_PERCENT,POPULATION,UNEMPLOYMENT_RATE,ZIP_CODE
ZCTA5 83287,96250.0,66.0,240.0,0.0,83287
ZCTA5 83301,59443.0,5832.0,61291.0,923.0,83301
ZCTA5 83302,-666666666.0,4.0,338.0,38.0,83302
ZCTA5 83311,70000.0,52.0,690.0,16.0,83311
ZCTA5 83312,51827.0,0.0,137.0,0.0,83312
ZCTA5 83313,70625.0,515.0,4037.0,56.0,83313
ZCTA5 83314,65000.0,93.0,865.0,25.0,83314
ZCTA5 83316,59447.0,678.0,10335.0,152.0,83316
ZCTA5 83318,63511.0,1765.0,19324.0,303.0,83318
ZCTA5 83320,70000.0,84.0,1467.0,25.0,83320
ZCTA5 83321,52262.0,80.0,496.0,11.0,83321
ZCTA5 83322,-666666666.0,0.0,64.0,0.0,83322
ZCTA5 83323,59414.0,55.0,1646.0,18.0,83323
ZCTA5 83324,65481.0,52.0,712.0,5.0,83324
ZCTA5 83325,62500.0,74.0,799.0,6.0,83325
ZCTA5 83327,75417.0,136.0,1034.0,26.0,83327
ZCTA5 83328,58659.0,579.0,6167.0,143.0,83328
ZCTA5 83330,55962.0,481.0,6853.0,178.0,83330
ZCTA5 83332,68230.0,341.0,2427.0,37.0,83332
ZCTA5 83333,81427.0,2510.0,11869.0,188.0,83333
ZCTA5 83334,51761.0,168.0,2406.0,6.0,83334
ZCTA5 83335,60000.0,97.0,2296.0,41.0,83335
ZCTA5 83336,64677.0,287.0,6404.0,80.0,83336
ZCTA5 83337,-666666666.0,0.0,15.0,0.0,83337
ZCTA5 83338,67941.0,1110.0,21284.0,370.0,83338
ZCTA5 83340,89622.0,1770.0,5344.0,44.0,83340
ZCTA5 83341,87926.0,821.0,8798.0,51.0,83341
ZCTA5 83342,52664.0,59.0,1370.0,0.0,83342
ZCTA5 83344,66250.0,76.0,1246.0,8.0,83344
ZCTA5 83346,72031.0,149.0,1367.0,22.0,83346
ZCTA5 83347,68086.0,283.0,3057.0,23.0,83347
ZCTA5 83348,-666666666.0,0.0,56.0,13.0,83348
ZCTA5 83349,64464.0,52.0,1216.0,27.0,83349
ZCTA5 83350,57981.0,682.0,12355.0,235.0,83350
ZCTA5 83352,59559.0,117.0,3381.0,120.0,83352
ZCTA5 83353,66818.0,556.0,1373.0,0.0,83353
ZCTA5 83354,-666666666.0,0.0,10.0,0.0,83354
ZCTA5 83355,60469.0,191.0,5396.0,44.0,83355
ZCTA5 83401,72696.0,5657.0,47381.0,1348.0,83401
ZCTA5 83402,69153.0,3833.0,28037.0,521.0,83402
ZCTA5 83404,77046.0,3633.0,25947.0,493.0,83404
ZCTA5 83406,77958.0,2822.0,19251.0,302.0,83406
ZCTA5 83414,160938.0,123.0,615.0,0.0,83414
ZCTA5 83420,64787.0,486.0,2737.0,74.0,83420
ZCTA5 83421,76424.0,39.0,379.0,0.0,83421
ZCTA5 83422,94792.0,763.0,3613.0,10.0,83422
ZCTA5 83423,51458.0,54.0,684.0,4.0,83423
ZCTA5 83424,-666666666.0,11.0,87.0,0.0,83424
ZCTA5 83425,71563.0,51.0,740.0,2.0,83425
ZCTA5 83427,80938.0,228.0,2655.0,21.0,83427
ZCTA5 83428,64219.0,95.0,525.0,40.0,83428
ZCTA5 83429,88750.0,169.0,643.0,6.0,83429
ZCTA5 83431,70568.0,57.0,879.0,14.0,83431
ZCTA5 83433,87500.0,6.0,29.0,0.0,83433
ZCTA5 83434,83750.0,206.0,1695.0,33.0,83434
ZCTA5 83435,62292.0,50.0,503.0,3.0,83435
ZCTA5 83436,78125.0,208.0,860.0,2.0,83436
ZCTA5 83438,135486.0,7.0,373.0,30.0,83438
ZCTA5 83440,52131.0,4411.0,49410.0,2125.0,83440
ZCTA5 83442,79252.0,2756.0,24445.0,245.0,83442
ZCTA5 83443,57250.0,45.0,1094.0,0.0,83443
ZCTA5 83444,61950.0,63.0,1083.0,22.0,83444
ZCTA5 83445,60352.0,582.0,7213.0,122.0,83445
ZCTA5 83446,67679.0,0.0,25.0,4.0,83446
ZCTA5 83448,65809.0,353.0,3166.0,266.0,83448
ZCTA5 83449,76118.0,65.0,226.0,10.0,83449
ZCTA5 83450,61985.0,57.0,1131.0,18.0,83450
ZCTA5 83451,55208.0,78.0,1038.0,19.0,83451
ZCTA5 83452,67679.0,180.0,2205.0,49.0,83452
ZCTA5 83454,56389.0,35.0,386.0,0.0,83454
ZCTA5 83455,105905.0,1800.0,5908.0,53.0,83455
ZCTA5 83460,-666666666.0,0.0,18.0,0.0,83460
ZCTA5 83462,-666666666.0,27.0,388.0,0.0,83462
ZCTA5 83463,-666666666.0,8.0,49.0,0.0,83463
ZCTA5 83464,49375.0,51.0,308.0,0.0,83464
ZCTA5 83465,47188.0,8.0,64.0,4.0,83465
ZCTA5 83466,-666666666.0,0.0,80.0,0.0,83466
ZCTA5 83467,52277.0,672.0,6817.0,107.0,83467
ZCTA5 83468,51250.0,18.0,175.0,0.0,83468
ZCTA5 83469,-666666666.0,13.0,34.0,0.0,83469
ZCTA5 83501,65202.0,4594.0,37136.0,543.0,83501
ZCTA5 83520,-666666666.0,0.0,314.0,48.0,83520
ZCTA5 83522,62689.0,224.0,2595.0,71.0,83522
ZCTA5 83523,57750.0,86.0,799.0,11.0,83523
ZCTA5 83524,57000.0,74.0,853.0,17.0,83524
ZCTA5 83525,41658.0,23.0,377.0,16.0,83525
ZCTA5 83526,62917.0,10.0,273.0,4.0,83526
ZCTA5 83530,56168.0,811.0,5840.0,88.0,83530
ZCTA5 83533,109792.0,28.0,219.0,0.0,83533
ZCTA5 83535,59414.0,86.0,1014.0,4.0,83535
ZCTA5 83536,48967.0,615.0,4338.0,75.0,83536
ZCTA5 83537,77583.0,155.0,1060.0,8.0,83537
ZCTA5 83539,49375.0,208.0,2240.0,9.0,83539
ZCTA5 83540,61181.0,273.0,2435.0,84.0,83540
ZCTA5 83541,57344.0,161.0,1032.0,21.0,83541
ZCTA5 83542,59500.0,20.0,132.0,0.0,83542
ZCTA5 83543,57188.0,69.0,789.0,7.0,83543
ZCTA5 83544,61087.0,665.0,6329.0,77.0,83544
ZCTA5 83545,54653.0,27.0,400.0,5.0,83545
ZCTA5 83546,44107.0,51.0,441.0,4.0,83546
ZCTA5 83547,47159.0,3.0,282.0,25.0,83547
ZCTA5 83548,64063.0,9.0,133.0,0.0,83548
ZCTA5 83549,54375.0,95.0,665.0,27.0,83549
ZCTA5 83552,53355.0,32.0,810.0,7.0,83552
ZCTA5 83553,34432.0,48.0,1015.0,17.0,83553
ZCTA5 83554,36125.0,51.0,351.0,0.0,83554
ZCTA5 83555,59583.0,45.0,386.0,15.0,83555
ZCTA5 83602,-666666666.0,0.0,5.0,0.0,83602
ZCTA5 83604,48750.0,32.0,495.0,0.0,83604
ZCTA5 83605,58952.0,2388.0,39636.0,859.0,83605
ZCTA5 83607,72566.0,3551.0,34178.0,586.0,83607
ZCTA5 83610,58846.0,81.0,995.0,10.0,83610
ZCTA5 83611,60954.0,729.0,3041.0,33.0,83611
ZCTA5 83612,51806.0,193.0,2022.0,39.0,83612
ZCTA5 83615,63722.0,169.0,1310.0,10.0,83615
ZCTA5 83616,114021.0,7639.0,33860.0,255.0,83616
ZCTA5 83617,64554.0,2191.0,16858.0,225.0,83617
ZCTA5 83619,67648.0,951.0,8170.0,109.0,83619
ZCTA5 83622,73288.0,336.0,2132.0,18.0,83622
ZCTA5 83623,49063.0,111.0,1580.0,13.0,83623
ZCTA5 83624,54063.0,115.0,1665.0,34.0,83624
ZCTA5 83626,60365.0,139.0,1362.0,78.0,83626
ZCTA5 83627,45450.0,61.0,526.0,10.0,83627
ZCTA5 83628,60809.0,302.0,4674.0,60.0,83628
ZCTA5 83629,63672.0,267.0,1879.0,4.0,83629
ZCTA5 83631,56765.0,66.0,1484.0,72.0,83631
ZCTA5 83632,47083.0,49.0,577.0,31.0,83632
ZCTA5 83633,82188.0,21.0,629.0,14.0,83633
ZCTA5 83634,84897.0,3564.0,34650.0,340.0,83634
ZCTA5 83636,-666666666.0,12.0,572.0,0.0,83636
ZCTA5 83637,44750.0,14.0,265.0,11.0,83637
ZCTA5 83638,85585.0,1271.0,7410.0,33.0,83638
ZCTA5 83639,57260.0,250.0,3318.0,11.0,83639
ZCTA5 83641,81033.0,422.0,4014.0,37.0,83641
ZCTA5 83642,93169.0,10464.0,54645.0,468.0,83642
ZCTA5 83643,-666666666.0,4.0,116.0,0.0,83643
ZCTA5 83644,77781.0,1712.0,15349.0,292.0,83644
ZCTA5 83645,77188.0,74.0,881.0,5.0,83645
ZCTA5 83646,94063.0,13641.0,72804.0,1311.0,83646
ZCTA5 83647,54487.0,2092.0,22106.0,609.0,83647
ZCTA5 83648,60764.0,351.0,3184.0,44.0,83648
ZCTA5 83650,52768.0,35.0,501.0,0.0,83650
ZCTA5 83651,65527.0,3857.0,36863.0,662.0,83651
ZCTA5 83654,67022.0,190.0,1595.0,97.0,83654
ZCTA5 83655,75688.0,772.0,5350.0,87.0,83655
ZCTA5 83656,74000.0,16.0,620.0,26.0,83656
ZCTA5 83657,64180.0,30.0,343.0,0.0,83657
ZCTA5 83660,57670.0,421.0,6578.0,96.0,83660
ZCTA5 83661,54369.0,671.0,10545.0,286.0,83661
ZCTA5 83666,59688.0,1.0,41.0,1.0,83666
ZCTA5 83669,91740.0,2174.0,14235.0,449.0,83669
ZCTA5 83670,79654.0,75.0,717.0,19.0,83670
ZCTA5 83672,46452.0,708.0,8736.0,172.0,83672
ZCTA5 83676,73269.0,407.0,5373.0,64.0,83676
ZCTA5 83677,-666666666.0,35.0,327.0,0.0,83677
ZCTA5 83686,79157.0,6184.0,56267.0,691.0,83686
ZCTA5 83687,66730.0,3779.0,37095.0,638.0,83687
ZCTA5 83702,77115.0,6126.0,23113.0,496.0,83702
ZCTA5 83703,71309.0,4059.0,18168.0,288.0,83703
ZCTA5 83704,68285.0,6661.0,40520.0,902.0,83704
ZCTA5 83705,58507.0,4905.0,27849.0,827.0,83705
ZCTA5 83706,75036.0,7844.0,36806.0,1239.0,83706
ZCTA5 83709,84598.0,10514.0,58321.0,534.0,83709
ZCTA5 83712,100625.0,2484.0,9217.0,57.0,83712
ZCTA5 83713,80916.0,5717.0,29722.0,379.0,83713
ZCTA5 83714,78886.0,4698.0,26202.0,747.0,83714
ZCTA5 83716,121626.0,4789.0,21092.0,170.0,83716
ZCTA5 83720,-666666666.0,0.0,0.0,0.0,83720
ZCTA5 83725,-666666666.0,0.0,0.0,0.0,83725
ZCTA5 83801,63491.0,719.0,7494.0,90.0,83801
ZCTA5 83802,46250.0,0.0,152.0,16.0,83802
ZCTA5 83803,56875.0,253.0,546.0,9.0,83803
ZCTA5 83804,46823.0,267.0,1631.0,31.0,83804
ZCTA5 83805,57970.0,673.0,8775.0,149.0,83805
ZCTA5 83806,50313.0,2.0,232.0,1.0,83806
ZCTA5 83808,45893.0,8.0,138.0,2.0,83808
ZCTA5 83809,121156.0,12.0,460.0,0.0,83809
ZCTA5 83810,-666666666.0,281.0,1630.0,8.0,83810
ZCTA5 83811,42163.0,143.0,1701.0,91.0,83811
ZCTA5 83812,-666666666.0,2.0,16.0,0.0,83812
ZCTA5 83813,77750.0,66.0,1063.0,0.0,83813
ZCTA5 83814,65525.0,4062.0,26611.0,350.0,83814
ZCTA5 83815,69905.0,4507.0,38934.0,327.0,83815
ZCTA5 83821,-666666666.0,21.0,216.0,0.0,83821
ZCTA5 83822,40789.0,132.0,1830.0,63.0,83822
ZCTA5 83823,73438.0,233.0,1552.0,1.0,83823
ZCTA5 83824,-666666666.0,33.0,403.0,0.0,83824
ZCTA5 83825,31111.0,44.0,177.0,0.0,83825
ZCTA5 83826,-666666666.0,0.0,101.0,0.0,83826
ZCTA5 83827,44688.0,21.0,199.0,0.0,83827
ZCTA5 83830,30703.0,13.0,300.0,0.0,83830
ZCTA5 83832,83333.0,381.0,1775.0,19.0,83832
ZCTA5 83833,81875.0,187.0,1390.0,32.0,83833
ZCTA5 83834,92344.0,0.0,224.0,8.0,83834
ZCTA5 83835,77219.0,3697.0,23229.0,434.0,83835
ZCTA5 83836,79250.0,221.0,833.0,11.0,83836
ZCTA5 83837,36596.0,161.0,3181.0,175.0,83837
ZCTA5 83839,43869.0,30.0,1146.0,6.0,83839
ZCTA5 83840,67188.0,63.0,673.0,15.0,83840
ZCTA5 83841,92579.0,7.0,601.0,0.0,83841
ZCTA5 83842,54167.0,24.0,99.0,3.0,83842
ZCTA5 83843,56720.0,4589.0,24223.0,567.0,83843
ZCTA5 83844,-666666666.0,0.0,4478.0,342.0,83844
ZCTA5 83845,69769.0,173.0,1913.0,42.0,83845
ZCTA5 83846,48750.0,69.0,717.0,10.0,83846
ZCTA5 83847,55492.0,87.0,1527.0,0.0,83847
ZCTA5 83848,140625.0,9.0,228.0,0.0,83848
ZCTA5 83849,46023.0,60.0,2240.0,29.0,83849
ZCTA5 83850,59688.0,135.0,2429.0,34.0,83850
ZCTA5 83851,53664.0,127.0,2096.0,40.0,83851
ZCTA5 83852,42361.0,103.0,1189.0,37.0,83852
ZCTA5 83854,69372.0,5376.0,50378.0,901.0,83854
ZCTA5 83855,66982.0,217.0,1774.0,78.0,83855
ZCTA5 83856,63654.0,563.0,6918.0,32.0,83856
ZCTA5 83857,93295.0,155.0,1294.0,19.0,83857
ZCTA5 83858,86971.0,1989.0,18575.0,400.0,83858
ZCTA5 83860,81940.0,1090.0,7989.0,54.0,83860
ZCTA5 83861,57965.0,709.0,6701.0,113.0,83861
ZCTA5 83864,64066.0,3499.0,19405.0,356.0,83864
ZCTA5 83866,28975.0,0.0,299.0,0.0,83866
ZCTA5 83867,93576.0,44.0,576.0,9.0,83867
ZCTA5 83868,46081.0,0.0,894.0,0.0,83868
ZCTA5 83869,65152.0,517.0,5667.0,71.0,83869
ZCTA5 83870,60750.0,46.0,415.0,2.0,83870
ZCTA5 83871,70938.0,457.0,2299.0,30.0,83871
ZCTA5 83872,86019.0,119.0,759.0,0.0,83872
ZCTA5 83873,42241.0,157.0,1726.0,16.0,83873
ZCTA5 83874,40682.0,9.0,91.0,0.0,83874
ZCTA5 83876,49565.0,239.0,1566.0,33.0,83876
ZCTA5 84001,74444.0,47.0,693.0,17.0,84001
ZCTA5 84002,45781.0,15.0,275.0,0.0,84002
ZCTA5 84003,111339.0,9933.0,53731.0,823.0,84003
ZCTA5 84004,161602.0,2111.0,10260.0,71.0,84004
ZCTA5 84005,100707.0,6020.0,45638.0,698.0,84005
ZCTA5 84006,78281.0,63.0,1017.0,38.0,84006
ZCTA5 84007,86920.0,19.0,410.0,0.0,84007
ZCTA5 84008,-666666666.0,0.0,0.0,0.0,84008
ZCTA5 84009,123152.0,7337.0,39891.0,270.0,84009
ZCTA5 84010,93845.0,8364.0,47030.0,548.0,84010
ZCTA5 84013,101316.0,33.0,703.0,1.0,84013
ZCTA5 84014,113697.0,3438.0,16740.0,123.0,84014
ZCTA5 84015,87033.0,7585.0,69772.0,1216.0,84015
ZCTA5 84017,83750.0,577.0,4554.0,92.0,84017
ZCTA5 84018,-666666666.0,20.0,291.0,0.0,84018
ZCTA5 84020,126041.0,9736.0,50635.0,550.0,84020
ZCTA5 84021,67143.0,130.0,3272.0,25.0,84021
ZCTA5 84022,104148.0,115.0,587.0,0.0,84022
ZCTA5 84023,37375.0,15.0,121.0,0.0,84023
ZCTA5 84024,90714.0,5.0,79.0,15.0,84024
ZCTA5 84025,115278.0,4296.0,24463.0,236.0,84025
ZCTA5 84026,30694.0,1.0,831.0,24.0,84026
ZCTA5 84027,70000.0,57.0,654.0,0.0,84027
ZCTA5 84028,51500.0,50.0,653.0,7.0,84028
ZCTA5 84029,93948.0,1188.0,13357.0,278.0,84029
ZCTA5 84031,103125.0,20.0,189.0,0.0,84031
ZCTA5 84032,93337.0,4156.0,24748.0,310.0,84032
ZCTA5 84033,84327.0,149.0,1051.0,2.0,84033
ZCTA5 84034,-666666666.0,5.0,146.0,5.0,84034
ZCTA5 84035,44297.0,16.0,472.0,0.0,84035
ZCTA5 84036,109205.0,1556.0,8629.0,44.0,84036
ZCTA5 84037,121617.0,7972.0,39342.0,414.0,84037
ZCTA5 84038,90481.0,68.0,471.0,0.0,84038
ZCTA5 84039,56910.0,10.0,497.0,16.0,84039
ZCTA5 84040,116856.0,4817.0,27223.0,272.0,84040
ZCTA5 84041,82890.0,6671.0,55009.0,742.0,84041
ZCTA5 84042,101188.0,1851.0,11478.0,202.0,84042
ZCTA5 84043,117071.0,13579.0,77551.0,1676.0,84043
ZCTA5 84044,79934.0,2022.0,29275.0,855.0,84044
ZCTA5 84045,117314.0,6325.0,40053.0,375.0,84045
ZCTA5 84046,67188.0,38.0,501.0,9.0,84046
ZCTA5 84047,70903.0,5381.0,36742.0,664.0,84047
ZCTA5 84049,127500.0,1660.0,6891.0,108.0,84049
ZCTA5 84050,120732.0,1647.0,12076.0,94.0,84050
ZCTA5 84051,137262.0,22.0,484.0,0.0,84051
ZCTA5 84052,64375.0,41.0,1285.0,68.0,84052
ZCTA5 84053,78571.0,42.0,768.0,7.0,84053
ZCTA5 84054,94802.0,3593.0,21937.0,409.0,84054
ZCTA5 84055,111250.0,243.0,1701.0,28.0,84055
ZCTA5 84056,63333.0,249.0,3482.0,44.0,84056
ZCTA5 84057,74522.0,6050.0,38222.0,628.0,84057
ZCTA5 84058,68069.0,4708.0,34251.0,782.0,84058
ZCTA5 84059,95682.0,2443.0,15667.0,139.0,84059
ZCTA5 84060,126602.0,2639.0,8615.0,62.0,84060
ZCTA5 84061,116328.0,60.0,307.0,0.0,84061
ZCTA5 84062,95286.0,7658.0,47430.0,611.0,84062
ZCTA5 84063,40000.0,12.0,310.0,0.0,84063
ZCTA5 84064,84803.0,84.0,1012.0,0.0,84064
ZCTA5 84065,119649.0,7404.0,48759.0,837.0,84065
ZCTA5 84066,70811.0,853.0,14181.0,352.0,84066
ZCTA5 84067,83852.0,3697.0,38952.0,540.0,84067
ZCTA5 84069,82000.0,32.0,437.0,3.0,84069
ZCTA5 84070,76839.0,4863.0,30390.0,372.0,84070
ZCTA5 84071,125977.0,134.0,2266.0,28.0,84071
ZCTA5 84072,49375.0,11.0,384.0,13.0,84072
ZCTA5 84073,61250.0,0.0,165.0,0.0,84073
ZCTA5 84074,96165.0,4909.0,55917.0,1164.0,84074
ZCTA5 84075,125549.0,4238.0,32861.0,190.0,84075
ZCTA5 84076,99853.0,54.0,484.0,11.0,84076
ZCTA5 84078,70694.0,2624.0,30075.0,773.0,84078
ZCTA5 84080,52344.0,16.0,228.0,1.0,84080
ZCTA5 84081,115174.0,6629.0,52180.0,738.0,84081
ZCTA5 84082,123750.0,63.0,792.0,0.0,84082
ZCTA5 84083,41989.0,28.0,1163.0,20.0,84083
ZCTA5 84084,87482.0,3689.0,31933.0,965.0,84084
ZCTA5 84085,-666666666.0,34.0,283.0,19.0,84085
ZCTA5 84086,57455.0,48.0,407.0,19.0,84086
ZCTA5 84087,114951.0,2375.0,16772.0,188.0,84087
ZCTA5 84088,93788.0,4929.0,38785.0,1132.0,84088
ZCTA5 84092,144091.0,5972.0,28439.0,347.0,84092
ZCTA5 84093,131302.0,5431.0,24354.0,360.0,84093
ZCTA5 84094,98455.0,4808.0,27971.0,410.0,84094
ZCTA5 84095,117698.0,7212.0,38239.0,740.0,84095
ZCTA5 84096,114018.0,11134.0,69619.0,1067.0,84096
ZCTA5 84097,92542.0,3877.0,21774.0,371.0,84097
ZCTA5 84098,166462.0,5791.0,20044.0,286.0,84098
ZCTA5 84101,64405.0,1757.0,7358.0,221.0,84101
ZCTA5 84102,50036.0,3811.0,19165.0,542.0,84102
ZCTA5 84103,79497.0,5976.0,23155.0,435.0,84103
ZCTA5 84104,59136.0,1844.0,23690.0,466.0,84104
ZCTA5 84105,90909.0,5770.0,22797.0,302.0,84105
ZCTA5 84106,90381.0,8082.0,34704.0,554.0,84106
ZCTA5 84107,66626.0,5898.0,36697.0,823.0,84107
ZCTA5 84108,110287.0,5068.0,21670.0,447.0,84108
ZCTA5 84109,128682.0,6494.0,25623.0,428.0,84109
ZCTA5 84111,51624.0,3110.0,12882.0,343.0,84111
ZCTA5 84112,16685.0,179.0,2671.0,73.0,84112
ZCTA5 84113,-666666666.0,17.0,259.0,13.0,84113
ZCTA5 84114,-666666666.0,0.0,0.0,0.0,84114
ZCTA5 84115,55237.0,3812.0,28623.0,697.0,84115
ZCTA5 84116,67968.0,4088.0,36701.0,1153.0,84116
ZCTA5 84117,82866.0,5844.0,24748.0,778.0,84117
ZCTA5 84118,81808.0,2294.0,41387.0,1397.0,84118
ZCTA5 84119,63823.0,3909.0,51180.0,1269.0,84119
ZCTA5 84120,85758.0,3272.0,51391.0,707.0,84120
ZCTA5 84121,108873.0,9526.0,39759.0,632.0,84121
ZCTA5 84123,73898.0,4711.0,38052.0,1051.0,84123
ZCTA5 84124,109264.0,4989.0,22918.0,209.0,84124
ZCTA5 84128,101462.0,2326.0,32260.0,869.0,84128
ZCTA5 84129,90259.0,4295.0,37952.0,699.0,84129
ZCTA5 84138,-666666666.0,0.0,0.0,0.0,84138
ZCTA5 84150,-666666666.0,0.0,7.0,0.0,84150
ZCTA5 84180,-666666666.0,0.0,0.0,0.0,84180
ZCTA5 84301,66250.0,80.0,779.0,4.0,84301
ZCTA5 84302,72407.0,3451.0,26601.0,374.0,84302
ZCTA5 84304,-666666666.0,14.0,105.0,0.0,84304
ZCTA5 84305,62321.0,79.0,659.0,4.0,84305
ZCTA5 84306,100515.0,105.0,322.0,0.0,84306
ZCTA5 84307,66094.0,94.0,1235.0,30.0,84307
ZCTA5 84308,73750.0,34.0,265.0,3.0,84308
ZCTA5 84309,128750.0,94.0,735.0,25.0,84309
ZCTA5 84310,133456.0,965.0,4717.0,12.0,84310
ZCTA5 84311,58000.0,42.0,884.0,27.0,84311
ZCTA5 84312,71099.0,506.0,4939.0,53.0,84312
ZCTA5 84313,-666666666.0,0.0,39.0,0.0,84313
ZCTA5 84314,82083.0,127.0,1235.0,13.0,84314
ZCTA5 84315,99877.0,1216.0,9535.0,86.0,84315
ZCTA5 84316,80469.0,4.0,315.0,1.0,84316
ZCTA5 84317,112931.0,327.0,2574.0,45.0,84317
ZCTA5 84318,92702.0,830.0,5298.0,77.0,84318
ZCTA5 84319,76901.0,1238.0,9994.0,105.0,84319
ZCTA5 84320,73750.0,268.0,2746.0,8.0,84320
ZCTA5 84321,61210.0,5510.0,49434.0,862.0,84321
ZCTA5 84322,-666666666.0,0.0,0.0,0.0,84322
ZCTA5 84324,127563.0,143.0,1348.0,11.0,84324
ZCTA5 84325,118787.0,482.0,2263.0,0.0,84325
ZCTA5 84326,85694.0,275.0,2072.0,12.0,84326
ZCTA5 84327,75208.0,104.0,1041.0,5.0,84327
ZCTA5 84328,94318.0,285.0,1718.0,24.0,84328
ZCTA5 84329,-666666666.0,11.0,150.0,0.0,84329
ZCTA5 84330,72917.0,21.0,371.0,2.0,84330
ZCTA5 84331,55417.0,14.0,226.0,4.0,84331
ZCTA5 84332,98454.0,1355.0,8418.0,89.0,84332
ZCTA5 84333,83696.0,378.0,3084.0,31.0,84333
ZCTA5 84334,-666666666.0,0.0,178.0,0.0,84334
ZCTA5 84335,86017.0,2492.0,15787.0,172.0,84335
ZCTA5 84336,86250.0,82.0,416.0,0.0,84336
ZCTA5 84337,69135.0,1227.0,14940.0,178.0,84337
ZCTA5 84338,77500.0,59.0,567.0,9.0,84338
ZCTA5 84339,103971.0,772.0,5915.0,22.0,84339
ZCTA5 84340,100762.0,498.0,3301.0,7.0,84340
ZCTA5 84341,60169.0,3281.0,25062.0,271.0,84341
ZCTA5 84401,73973.0,5175.0,45346.0,931.0,84401
ZCTA5 84403,80749.0,5487.0,36982.0,694.0,84403
ZCTA5 84404,76706.0,6068.0,65940.0,950.0,84404
ZCTA5 84405,84752.0,4489.0,34652.0,592.0,84405
ZCTA5 84408,-666666666.0,0.0,75.0,0.0,84408
ZCTA5 84414,103708.0,4945.0,32588.0,487.0,84414
ZCTA5 84501,52772.0,931.0,13039.0,404.0,84501
ZCTA5 84511,65238.0,525.0,4488.0,44.0,84511
ZCTA5 84512,50234.0,19.0,762.0,47.0,84512
ZCTA5 84513,62500.0,153.0,1347.0,17.0,84513
ZCTA5 84515,-666666666.0,0.0,0.0,0.0,84515
ZCTA5 84516,43750.0,7.0,61.0,0.0,84516
ZCTA5 84518,88083.0,54.0,793.0,15.0,84518
ZCTA5 84520,55313.0,64.0,1079.0,34.0,84520
ZCTA5 84521,60078.0,47.0,650.0,6.0,84521
ZCTA5 84522,68333.0,31.0,373.0,4.0,84522
ZCTA5 84523,66154.0,57.0,1643.0,65.0,84523
ZCTA5 84525,44957.0,24.0,890.0,0.0,84525
ZCTA5 84526,59938.0,462.0,4257.0,68.0,84526
ZCTA5 84528,69191.0,123.0,2801.0,45.0,84528
ZCTA5 84529,25240.0,0.0,95.0,0.0,84529
ZCTA5 84530,33628.0,9.0,270.0,0.0,84530
ZCTA5 84531,28098.0,16.0,606.0,12.0,84531
ZCTA5 84532,60029.0,1594.0,10250.0,72.0,84532
ZCTA5 84533,-666666666.0,15.0,102.0,7.0,84533
ZCTA5 84534,42500.0,106.0,2386.0,256.0,84534
ZCTA5 84535,74120.0,240.0,2885.0,29.0,84535
ZCTA5 84536,22167.0,54.0,1419.0,94.0,84536
ZCTA5 84537,83438.0,76.0,1340.0,0.0,84537
ZCTA5 84539,34896.0,5.0,362.0,45.0,84539
ZCTA5 84540,-666666666.0,0.0,0.0,0.0,84540
ZCTA5 84542,54063.0,101.0,1506.0,45.0,84542
ZCTA5 84601,59351.0,3954.0,32069.0,713.0,84601
ZCTA5 84602,-666666666.0,25.0,1606.0,110.0,84602
ZCTA5 84604,67086.0,6622.0,44575.0,1197.0,84604
ZCTA5 84606,49993.0,3922.0,36489.0,1040.0,84606
ZCTA5 84620,91250.0,149.0,1083.0,3.0,84620
ZCTA5 84621,-666666666.0,0.0,32.0,0.0,84621
ZCTA5 84622,61635.0,80.0,1372.0,40.0,84622
ZCTA5 84623,-666666666.0,0.0,98.0,0.0,84623
ZCTA5 84624,66736.0,605.0,5717.0,129.0,84624
ZCTA5 84626,70395.0,0.0,614.0,2.0,84626
ZCTA5 84627,77659.0,627.0,6134.0,250.0,84627
ZCTA5 84628,67109.0,78.0,927.0,32.0,84628
ZCTA5 84629,64406.0,294.0,3273.0,27.0,84629
ZCTA5 84630,-666666666.0,53.0,491.0,0.0,84630
ZCTA5 84631,75278.0,292.0,2986.0,73.0,84631
ZCTA5 84632,64833.0,167.0,1416.0,37.0,84632
ZCTA5 84633,92232.0,40.0,865.0,6.0,84633
ZCTA5 84634,64514.0,120.0,3658.0,30.0,84634
ZCTA5 84635,76250.0,126.0,905.0,16.0,84635
ZCTA5 84636,80208.0,74.0,526.0,13.0,84636
ZCTA5 84637,75000.0,78.0,845.0,2.0,84637
ZCTA5 84638,70625.0,65.0,328.0,4.0,84638
ZCTA5 84639,76771.0,67.0,803.0,27.0,84639
ZCTA5 84640,49688.0,8.0,222.0,0.0,84640
ZCTA5 84642,55250.0,379.0,3365.0,25.0,84642
ZCTA5 84643,66857.0,50.0,560.0,4.0,84643
ZCTA5 84644,58125.0,24.0,244.0,5.0,84644
ZCTA5 84645,97011.0,192.0,2937.0,7.0,84645
ZCTA5 84646,64125.0,54.0,1686.0,16.0,84646
ZCTA5 84647,58403.0,209.0,4562.0,81.0,84647
ZCTA5 84648,90781.0,644.0,7158.0,34.0,84648
ZCTA5 84649,69075.0,111.0,795.0,5.0,84649
ZCTA5 84651,90774.0,3276.0,28593.0,680.0,84651
ZCTA5 84652,71944.0,71.0,963.0,13.0,84652
